Is Senior Citizen,Has Partner,Has Dependents,Tenure (Months),Has Phone Service,Has Online Security,Has Online Backup,Has Device Protection,Has Tech Support,Has Streaming TV,Has Streaming Movies,Uses Paperless Billing,Monthly Charges,Total Charges,No Phone Service,Has Multiple Lines,Fiber Internet,No Internet Service,One-Year Contract,Two-Year Contract,Pays by Credit Card (Auto),Pays by Electronic Check,Pays by Mailed Check,Predicted Churn Probability,Risk Segment
1,0,0,29,0,0,0,0,0,0,0,0,94.45,2653.65,0,1,1,0,0,0,0,1,0,0.642580582210829,High Risk
0,0,0,47,0,0,0,0,0,0,0,0,20.05,1016.7,0,0,0,1,0,1,1,0,0,0.0026875073509684726,Low Risk
0,0,0,61,0,0,0,0,0,0,0,0,99.4,5943.65,0,1,1,0,0,0,0,0,0,0.20480669776675525,Low Risk
0,0,0,16,0,0,0,0,0,0,0,0,20.0,275.7,0,0,0,1,0,0,0,0,1,0.07793384012697933,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,78.45,3126.45,0,0,0,0,0,1,0,1,0,0.011563107738177225,Low Risk
0,0,0,43,0,0,0,0,0,0,0,0,25.1,1070.15,0,1,0,1,0,1,0,1,0,0.023477502054888504,Low Risk
0,0,0,36,0,0,0,0,0,0,0,0,97.35,3457.9,0,1,1,0,0,0,0,0,0,0.4369057566938722,Medium Risk
0,0,0,6,0,0,0,0,0,0,0,0,55.0,340.4,0,0,0,0,0,0,0,1,0,0.38451828897488277,Medium Risk
0,0,0,58,0,0,0,0,0,0,0,0,71.1,4299.2,0,1,0,0,1,0,1,0,0,0.025693037042631508,Low Risk
0,0,0,19,0,0,0,0,0,0,0,0,61.55,1093.2,0,0,0,0,0,0,1,0,0,0.16773194509906236,Low Risk
0,0,0,11,0,0,0,0,0,0,0,0,45.9,521.9,0,0,0,0,0,0,0,0,0,0.14845487723880316,Low Risk
0,0,0,39,0,0,0,0,0,0,0,0,40.3,1630.4,1,0,0,0,1,0,0,0,0,0.09568346657297243,Low Risk
1,0,0,8,0,0,0,0,0,0,0,0,87.1,713.6,0,0,1,0,0,0,0,1,0,0.6503377021596798,High Risk
0,0,0,26,0,0,0,0,0,0,0,0,49.5,1265.65,0,1,0,0,0,0,0,0,1,0.041652815698108116,Low Risk
1,0,0,53,0,0,0,0,0,0,0,0,73.8,4003.85,0,0,1,0,0,0,1,0,0,0.1255954668237524,Low Risk
0,0,0,70,0,0,0,0,0,0,0,0,19.2,1401.4,0,0,0,1,0,1,0,0,1,0.0061525544599780775,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,45.3,45.3,1,0,0,0,0,0,0,0,1,0.6542120929240893,High Risk
0,0,0,59,0,0,0,0,0,0,0,0,25.0,1510.5,0,1,0,1,0,1,0,0,1,0.008790921322507526,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,94.95,178.1,0,0,1,0,0,0,0,1,0,0.586141534914088,Medium Risk
0,0,0,7,0,0,0,0,0,0,0,0,35.3,264.8,1,0,0,0,1,0,0,0,1,0.12501495400874046,Low Risk
0,0,0,12,0,0,0,0,0,0,0,0,44.55,480.6,0,0,0,0,0,0,0,1,0,0.48892694692805516,Medium Risk
0,0,0,59,0,0,0,0,0,0,0,0,76.75,4541.9,0,0,0,0,1,0,1,0,0,0.04105479847585639,Low Risk
0,0,0,61,0,0,0,0,0,0,0,0,81.0,4976.15,0,1,0,0,0,1,0,0,0,0.007022115956036996,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,105.55,7542.25,0,1,1,0,0,1,0,0,0,0.04026338848449682,Low Risk
0,0,0,13,0,0,0,0,0,0,0,0,18.8,251.25,0,0,0,1,0,0,0,0,1,0.009997342189474298,Low Risk
0,0,0,64,0,0,0,0,0,0,0,0,24.9,1595.5,0,1,0,1,1,0,0,0,1,0.003746582072074707,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,23.45,23.45,1,0,0,0,0,0,0,1,0,0.6923245949288025,High Risk
0,0,0,10,0,0,0,0,0,0,0,0,64.9,685.55,0,0,0,0,1,0,0,0,1,0.11266808574279662,Low Risk
0,0,0,65,0,0,0,0,0,0,0,0,61.35,3874.1,0,0,0,0,1,0,0,0,0,0.020207020000683296,Low Risk
0,0,0,62,0,0,0,0,0,0,0,0,113.95,6891.4,0,1,1,0,0,1,0,0,1,0.033938697874629914,Low Risk
0,0,0,55,0,0,0,0,0,0,0,0,90.15,4916.95,0,1,0,0,1,0,0,1,0,0.04132350454485693,Low Risk
0,0,0,25,0,0,0,0,0,0,0,0,54.1,1373.0,0,1,0,0,0,0,0,1,0,0.10556750239410087,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,29.7,29.7,1,0,0,0,0,0,0,0,1,0.4647276855187093,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,49.8,49.8,0,0,0,0,0,0,1,0,0,0.44111998739742775,Medium Risk
0,0,0,59,0,0,0,0,0,0,0,0,101.1,6039.9,0,1,1,0,0,0,0,1,0,0.38625694170409286,Medium Risk
1,0,0,64,0,0,0,0,0,0,0,0,24.4,1548.65,0,1,0,1,0,1,0,0,0,0.0009271682210800576,Low Risk
0,0,0,36,0,0,0,0,0,0,0,0,95.0,3440.25,0,1,1,0,0,0,0,0,0,0.18391826587136767,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,50.65,151.3,0,1,0,0,0,0,0,0,1,0.5054040977920506,Medium Risk
0,0,0,61,0,0,0,0,0,0,0,0,69.9,4226.7,0,1,0,0,0,1,0,0,1,0.0015172664559754878,Low Risk
0,0,0,26,0,0,0,0,0,0,0,0,39.95,1023.75,1,0,0,0,1,0,0,0,0,0.03968758132127146,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,55.4,55.4,0,0,0,0,0,0,0,1,0,0.631931629555287,High Risk
1,0,0,1,0,0,0,0,0,0,0,0,90.6,90.6,0,1,1,0,0,0,0,1,0,0.9749686852820126,High Risk
0,0,0,68,0,0,0,0,0,0,0,0,103.25,7074.4,0,0,1,0,0,1,1,0,0,0.027695037881836002,Low Risk
1,0,0,2,0,0,0,0,0,0,0,0,86.85,156.35,0,1,1,0,0,0,0,0,1,0.9110233709137483,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,94.25,6849.75,0,1,1,0,0,1,0,0,0,0.014177527884549554,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,47.05,3263.6,1,0,0,0,0,1,0,1,0,0.2121751217531891,Low Risk
0,0,0,57,0,0,0,0,0,0,0,0,20.55,1252.85,0,0,0,1,0,1,1,0,0,0.0061655194325307035,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,19.65,67.55,0,0,0,1,0,0,0,0,1,0.08464680352479761,Low Risk
1,0,0,1,0,0,0,0,0,0,0,0,70.2,70.2,0,0,1,0,0,0,0,1,0,0.7028379297443665,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,81.0,5750.0,0,1,0,0,0,1,1,0,0,0.0008719743450440868,Low Risk
0,0,0,21,0,0,0,0,0,0,0,0,75.9,1549.75,0,1,0,0,1,0,0,0,0,0.12008607108985613,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,24.7,1810.55,0,1,0,1,0,1,0,0,0,0.0006154570545066566,Low Risk
1,0,0,29,0,0,0,0,0,0,0,0,99.05,2952.85,0,1,1,0,0,0,0,0,0,0.7224197662931934,High Risk
1,0,0,69,0,0,0,0,0,0,0,0,110.25,7467.55,0,1,1,0,0,1,1,0,0,0.1731017320421925,Low Risk
0,0,0,64,0,0,0,0,0,0,0,0,85.0,5484.4,0,1,0,0,0,1,1,0,0,0.004860491360796779,Low Risk
0,0,0,16,0,0,0,0,0,0,0,0,19.75,294.9,0,0,0,1,0,0,1,0,0,0.1750263477650261,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,23.9,97.5,0,1,0,1,1,0,0,1,0,0.11942995757203588,Low Risk
0,0,0,52,0,0,0,0,0,0,0,0,111.25,5916.45,0,1,1,0,1,0,1,0,0,0.2939731481502023,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,55.1,113.35,0,0,0,0,0,0,0,0,1,0.4559653801729729,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.95,19.95,0,0,0,1,0,0,0,0,1,0.4159921258359501,Medium Risk
0,0,0,18,0,0,0,0,0,0,0,0,25.15,476.8,1,0,0,0,0,0,0,0,1,0.09273631243530459,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,54.15,101.65,0,1,0,0,0,0,0,0,1,0.5681327598876026,Medium Risk
0,0,0,19,0,0,0,0,0,0,0,0,59.8,1130.85,0,0,0,0,0,0,0,0,1,0.16409154353383085,Low Risk
0,0,0,40,0,0,0,0,0,0,0,0,83.85,3532.25,0,1,1,0,0,0,0,0,0,0.3549963731319728,Medium Risk
1,0,0,66,0,0,0,0,0,0,0,0,104.9,6891.45,0,1,1,0,1,0,0,1,0,0.21942415036896049,Low Risk
0,0,0,21,0,0,0,0,0,0,0,0,75.3,1570.7,0,1,1,0,0,0,0,0,1,0.22873572382210636,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,66.65,520.95,0,0,0,0,0,0,0,1,0,0.26519276157406807,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,109.5,7854.9,0,0,1,0,0,1,1,0,0,0.0010035057180993931,Low Risk
0,0,0,48,0,0,0,0,0,0,0,0,73.85,3581.4,0,1,0,0,1,0,0,0,0,0.038283772927741065,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,19.3,1447.9,0,0,0,1,0,1,0,0,0,0.004842763296510128,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,118.2,8547.15,0,1,1,0,0,1,0,1,0,0.026610429767575224,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,51.45,727.85,0,0,0,0,1,0,1,0,0,0.15568059793575717,Low Risk
0,0,0,6,0,0,0,0,0,0,0,0,59.45,357.6,0,0,0,0,0,0,0,1,0,0.23445318595293302,Low Risk
0,0,0,8,0,0,0,0,0,0,0,0,19.5,159.35,0,0,0,1,0,1,0,0,0,0.002503327350762535,Low Risk
0,0,0,17,0,0,0,0,0,0,0,0,19.55,280.85,0,0,0,1,1,0,0,0,1,0.008993396391884935,Low Risk
0,0,0,65,0,0,0,0,0,0,0,0,93.55,6069.25,0,1,1,0,1,0,0,1,0,0.1692482393707576,Low Risk
0,0,0,57,0,0,0,0,0,0,0,0,59.3,3274.35,0,0,0,0,1,0,0,0,1,0.023791601998303383,Low Risk
0,0,0,13,0,0,0,0,0,0,0,0,102.25,1359.0,0,1,1,0,0,0,1,0,0,0.5549285072638127,Medium Risk
1,0,0,19,0,0,0,0,0,0,0,0,95.9,1777.9,0,0,1,0,0,0,1,0,0,0.2845658399501011,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,109.8,6109.65,0,1,1,0,1,0,0,0,0,0.19180412493615967,Low Risk
0,0,0,14,0,0,0,0,0,0,0,0,78.1,1122.4,0,0,1,0,0,0,0,1,0,0.49242218101785334,Medium Risk
0,0,0,52,0,0,0,0,0,0,0,0,39.9,2020.9,1,0,0,0,0,0,0,1,0,0.1204400991234763,Low Risk
0,0,0,58,0,0,0,0,0,0,0,0,64.9,3795.45,0,0,0,0,0,1,1,0,0,0.010492898314807953,Low Risk
1,0,0,47,0,0,0,0,0,0,0,0,95.05,4504.55,0,1,1,0,0,0,0,1,0,0.6783522806403207,High Risk
0,0,0,67,0,0,0,0,0,0,0,0,53.4,3579.15,1,0,0,0,0,0,1,0,0,0.028920956247947036,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,24.9,49.7,1,0,0,0,0,0,1,0,0,0.5642423404643335,Medium Risk
1,0,0,6,0,0,0,0,0,0,0,0,44.7,276.5,0,0,0,0,0,0,1,0,0,0.11576702319021315,Low Risk
0,0,0,71,0,0,0,0,0,0,0,0,114.0,8175.9,0,1,1,0,0,1,0,0,0,0.02971855585980477,Low Risk
0,0,0,46,0,0,0,0,0,0,0,0,20.25,890.35,0,0,0,1,0,1,0,0,0,0.002491151115556446,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,53.85,259.8,0,0,0,0,0,0,1,0,0,0.34331177531242457,Medium Risk
1,0,0,67,0,0,0,0,0,0,0,0,83.85,5588.8,0,1,1,0,0,0,0,0,0,0.23711757519122428,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,20.2,50.6,0,0,0,1,0,0,0,0,0,0.11018203292322473,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,19.95,58.0,0,0,0,1,0,0,0,0,1,0.1327922461973268,Low Risk
1,0,0,52,0,0,0,0,0,0,0,0,104.2,5568.35,0,1,1,0,0,0,0,1,0,0.6236801086063319,High Risk
0,0,0,42,0,0,0,0,0,0,0,0,50.25,2203.65,0,1,0,0,0,0,0,1,0,0.07055162728806462,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,20.35,938.95,0,0,0,1,1,0,0,0,1,0.0021334042721470234,Low Risk
1,0,0,23,0,0,0,0,0,0,0,0,90.0,2024.1,0,0,1,0,0,0,0,1,0,0.3395561391653152,Medium Risk
0,0,0,67,0,0,0,0,0,0,0,0,54.2,3623.95,1,0,0,0,0,1,1,0,0,0.01210098959495762,Low Risk
0,0,0,25,0,0,0,0,0,0,0,0,99.5,2369.05,0,0,1,0,0,0,0,1,0,0.8222474729282684,High Risk
1,0,0,39,0,0,0,0,0,0,0,0,99.1,3877.95,0,0,1,0,1,0,0,0,1,0.2877955874031305,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,66.9,4577.9,0,1,0,0,0,1,0,0,1,0.0026905105025027045,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,25.85,25.85,1,0,0,0,1,0,0,0,1,0.16843317055010662,Low Risk
0,0,0,32,0,0,0,0,0,0,0,0,91.05,2871.5,0,0,1,0,0,0,0,1,0,0.27190875292476296,Low Risk
0,0,0,9,0,0,0,0,0,0,0,0,71.0,672.55,0,0,1,0,0,0,0,1,0,0.540031978470006,Medium Risk
0,0,0,16,0,0,0,0,0,0,0,0,93.2,1573.7,0,0,1,0,0,0,1,0,0,0.24655295405985247,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,20.95,1270.55,0,0,0,1,0,1,0,0,0,0.002064225045461988,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,109.2,7711.45,0,1,1,0,0,1,0,0,0,0.017211568007020773,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,19.35,126.05,0,0,0,1,0,0,0,0,1,0.01713271349520819,Low Risk
1,0,0,26,0,0,0,0,0,0,0,0,85.8,2193.65,0,0,1,0,0,0,1,0,0,0.146989052340549,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,19.85,64.55,0,0,0,1,0,0,0,0,1,0.315121052996804,Medium Risk
0,0,0,2,0,0,0,0,0,0,0,0,19.65,31.2,0,0,0,1,0,0,0,1,0,0.05830048612756696,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,20.5,38.25,0,0,0,1,1,0,0,0,0,0.04269118012173279,Low Risk
0,0,0,36,0,0,0,0,0,0,0,0,89.65,3348.1,0,1,0,0,1,0,1,0,0,0.04804051598757916,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,74.35,533.6,0,0,1,0,0,0,0,0,1,0.527703715875986,Medium Risk
1,0,0,60,0,0,0,0,0,0,0,0,49.45,2907.55,1,0,0,0,0,1,1,0,0,0.012139197047034674,Low Risk
0,0,0,19,0,0,0,0,0,0,0,0,89.1,1620.8,0,1,1,0,0,0,0,1,0,0.5418566342816254,Medium Risk
1,0,0,45,0,0,0,0,0,0,0,0,75.15,3480.35,0,1,0,0,0,1,1,0,0,0.025045938829802543,Low Risk
1,0,0,4,0,0,0,0,0,0,0,0,70.65,293.85,0,0,1,0,0,0,0,1,0,0.40062281804572375,Medium Risk
0,0,0,31,0,0,0,0,0,0,0,0,104.2,3243.45,0,1,1,0,0,0,0,1,0,0.6183660804032591,High Risk
0,0,0,47,0,0,0,0,0,0,0,0,90.05,4137.2,0,0,1,0,0,0,0,1,0,0.20443004471919266,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,79.25,79.25,0,0,1,0,0,0,0,1,0,0.9126209771056645,High Risk
0,0,0,1,0,0,0,0,0,0,0,0,44.9,44.9,0,0,0,0,0,0,0,0,0,0.4745629940134557,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.4,19.4,0,0,0,1,0,0,1,0,0,0.22405393173111013,Low Risk
1,0,0,59,0,0,0,0,0,0,0,0,88.75,5348.65,0,1,1,0,0,0,1,0,0,0.07705245221773838,Low Risk
0,0,0,10,0,0,0,0,0,0,0,0,70.1,659.65,0,0,1,0,0,0,0,1,0,0.4871177715679838,Medium Risk
1,0,0,35,0,0,0,0,0,0,0,0,91.0,3180.5,0,1,1,0,0,0,1,0,0,0.24597384909701284,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,29.65,118.5,1,0,0,0,0,0,0,1,0,0.29982752966224546,Low Risk
0,0,0,32,0,0,0,0,0,0,0,0,90.8,3023.85,0,0,1,0,1,0,0,1,0,0.18275104675111153,Low Risk
0,0,0,43,0,0,0,0,0,0,0,0,77.85,3365.85,0,1,1,0,0,0,0,1,0,0.4481381538565789,Medium Risk
0,0,0,4,0,0,0,0,0,0,0,0,54.3,195.3,0,0,0,0,0,0,0,1,0,0.5896490821919156,Medium Risk
1,0,0,54,0,0,0,0,0,0,0,0,18.95,1031.1,0,0,0,1,0,1,0,0,1,0.04292538601392956,Low Risk
1,0,0,11,0,0,0,0,0,0,0,0,95.15,997.65,0,1,1,0,0,0,0,0,0,0.7013276038428551,High Risk
1,0,0,66,0,0,0,0,0,0,0,0,102.4,6471.85,0,1,1,0,0,1,0,0,0,0.046925328060403074,Low Risk
0,0,0,61,0,0,0,0,0,0,0,0,99.9,6241.35,0,1,1,0,1,0,0,1,0,0.4616306725346589,Medium Risk
0,0,0,72,0,0,0,0,0,0,0,0,88.7,6501.35,0,1,0,0,0,1,1,0,0,0.0008543074280572217,Low Risk
0,0,0,44,0,0,0,0,0,0,0,0,54.3,2317.1,1,0,0,0,1,0,0,1,0,0.15472314644649532,Low Risk
0,0,0,41,0,0,0,0,0,0,0,0,55.7,2237.55,0,1,0,0,0,0,0,0,0,0.05464734912271562,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,103.95,5231.3,0,1,1,0,1,0,0,1,0,0.1698509112539897,Low Risk
0,0,0,47,0,0,0,0,0,0,0,0,110.85,5275.8,0,1,1,0,1,0,1,0,0,0.3502857200459356,Medium Risk
0,0,0,8,0,0,0,0,0,0,0,0,20.15,165.5,0,0,0,1,0,1,0,0,1,0.01143997851964549,Low Risk
0,0,0,18,0,0,0,0,0,0,0,0,20.05,358.5,0,0,0,1,0,0,0,0,1,0.07838627375101688,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,91.95,6614.9,0,1,0,0,0,1,1,0,0,0.0013641704830246089,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,80.5,80.5,0,0,1,0,0,0,0,1,0,0.858011979558422,High Risk
1,0,0,42,0,0,0,0,0,0,0,0,55.65,2421.75,0,1,0,0,0,0,0,1,0,0.1469804532962724,Low Risk
1,0,0,18,0,0,0,0,0,0,0,0,74.7,1294.6,0,0,1,0,0,0,0,1,0,0.23813390817240213,Low Risk
0,0,0,13,0,0,0,0,0,0,0,0,104.15,1299.1,0,1,1,0,1,0,1,0,0,0.1605904942309401,Low Risk
0,0,0,68,0,0,0,0,0,0,0,0,83.65,5733.4,0,1,1,0,1,0,0,0,0,0.11390238912184818,Low Risk
0,0,0,4,0,0,0,0,0,0,0,0,72.2,305.55,0,1,1,0,0,0,0,0,0,0.7026898457607206,High Risk
0,0,0,69,0,0,0,0,0,0,0,0,110.05,7430.75,0,1,1,0,0,1,1,0,0,0.09461076257994878,Low Risk
0,0,0,17,0,0,0,0,0,0,0,0,51.5,900.5,0,0,0,0,0,0,0,0,1,0.17530752621575577,Low Risk
0,0,0,25,0,0,0,0,0,0,0,0,25.5,630.6,0,1,0,1,0,1,1,0,0,0.031023387401229518,Low Risk
1,0,0,43,0,0,0,0,0,0,0,0,89.55,3856.75,0,0,1,0,0,0,0,0,1,0.3899975069451409,Medium Risk
0,0,0,59,0,0,0,0,0,0,0,0,19.5,1222.65,0,0,0,1,0,1,1,0,0,0.01870822991275918,Low Risk
1,0,0,5,0,0,0,0,0,0,0,0,80.7,374.8,0,0,1,0,0,0,0,1,0,0.47478502153944024,Medium Risk
0,0,0,21,0,0,0,0,0,0,0,0,77.5,1625.0,0,1,0,0,1,0,0,0,1,0.09744292017820998,Low Risk
0,0,0,69,0,0,0,0,0,0,0,0,105.1,7234.8,0,1,1,0,1,0,1,0,0,0.2560346213975194,Low Risk
0,0,0,13,0,0,0,0,0,0,0,0,25.15,331.85,1,0,0,0,0,0,0,0,0,0.07237696603126836,Low Risk
0,0,0,42,0,0,0,0,0,0,0,0,95.25,3959.35,0,1,1,0,0,0,0,0,0,0.2222445404198792,Low Risk
0,0,0,52,0,0,0,0,0,0,0,0,95.65,5088.4,0,1,1,0,0,0,1,0,0,0.23920511895253438,Low Risk
1,0,0,46,0,0,0,0,0,0,0,0,85.0,3969.4,0,0,1,0,0,0,0,1,0,0.36778510235546136,Medium Risk
0,0,0,61,0,0,0,0,0,0,0,0,80.8,4860.85,0,1,0,0,0,1,0,0,0,0.009433478831287584,Low Risk
0,0,0,29,0,0,0,0,0,0,0,0,24.85,788.05,1,0,0,0,1,0,0,0,1,0.05625939575424791,Low Risk
0,0,0,25,0,0,0,0,0,0,0,0,54.75,1266.35,0,0,0,0,1,0,1,0,0,0.09539201427995087,Low Risk
0,0,0,5,0,0,0,0,0,0,0,0,85.75,470.95,0,0,1,0,0,0,0,1,0,0.7575738428820518,High Risk
0,0,0,15,0,0,0,0,0,0,0,0,50.75,688.2,1,0,0,0,1,0,0,1,0,0.19279534497718848,Low Risk
0,0,0,19,0,0,0,0,0,0,0,0,20.15,387.7,0,0,0,1,0,1,0,0,1,0.004066949668583187,Low Risk
0,0,0,44,0,0,0,0,0,0,0,0,20.05,845.25,0,0,0,1,0,1,0,0,1,0.0014180697101763343,Low Risk
1,0,0,6,0,0,0,0,0,0,0,0,98.25,560.6,0,1,1,0,0,0,0,1,0,0.9325183061215556,High Risk
0,0,0,58,0,0,0,0,0,0,0,0,71.6,4230.25,0,1,0,0,0,1,1,0,0,0.005717939969488158,Low Risk
0,0,0,62,0,0,0,0,0,0,0,0,81.45,4983.05,0,0,1,0,1,0,1,0,0,0.01364947053150307,Low Risk
0,0,0,70,0,0,0,0,0,0,0,0,58.4,4113.15,1,0,0,0,1,0,0,0,0,0.034330096330558446,Low Risk
1,0,0,1,0,0,0,0,0,0,0,0,25.7,25.7,1,0,0,0,0,0,0,0,1,0.8198914829249524,High Risk
0,0,0,10,0,0,0,0,0,0,0,0,53.7,521.0,1,0,0,0,0,1,1,0,0,0.03376331058925898,Low Risk
0,0,0,26,0,0,0,0,0,0,0,0,19.6,471.85,0,0,0,1,1,0,0,0,0,0.014412364441367884,Low Risk
0,0,0,66,0,0,0,0,0,0,0,0,89.4,5976.9,0,1,1,0,0,0,1,0,0,0.17178624326583947,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,69.0,506.9,0,0,1,0,0,0,0,1,0,0.4726258035237506,Medium Risk
0,0,0,51,0,0,0,0,0,0,0,0,84.2,4299.75,0,1,1,0,1,0,0,0,0,0.1113714564233012,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,106.1,7548.6,0,1,1,0,0,1,1,0,0,0.03625739720289868,Low Risk
0,0,0,65,0,0,0,0,0,0,0,0,25.75,1654.75,0,1,0,1,0,1,0,0,1,0.0005889751351131434,Low Risk
0,0,0,2,0,0,0,0,0,0,0,0,46.05,80.35,0,0,0,0,0,0,0,0,0,0.5659258064343474,Medium Risk
0,0,0,70,0,0,0,0,0,0,0,0,64.95,4551.5,0,1,0,0,1,0,0,0,0,0.012304294036307728,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,85.45,6227.5,0,1,0,0,0,1,1,0,0,0.0007171222111456362,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,0,1,0,0,0,0,1,0.33277318455920296,Medium Risk
1,0,0,1,0,0,0,0,0,0,0,0,76.4,76.4,0,0,1,0,0,0,0,0,1,0.9304064698861162,High Risk
0,0,0,5,0,0,0,0,0,0,0,0,100.5,514.0,0,1,1,0,0,0,0,1,0,0.7486645399815756,High Risk
0,0,0,3,0,0,0,0,0,0,0,0,20.7,57.5,0,0,0,1,0,0,0,0,1,0.12581096901252387,Low Risk
0,0,0,58,0,0,0,0,0,0,0,0,25.3,1474.35,0,1,0,1,0,1,1,0,0,0.03393049138430128,Low Risk
1,0,0,22,0,0,0,0,0,0,0,0,40.05,880.2,1,0,0,0,0,0,0,0,1,0.6636634712756923,High Risk
1,0,0,33,0,0,0,0,0,0,0,0,100.6,3270.25,0,1,1,0,0,0,0,0,0,0.3881958283950852,Medium Risk
0,0,0,1,0,0,0,0,0,0,0,0,69.95,69.95,0,0,1,0,0,0,0,1,0,0.910620365875208,High Risk
1,0,0,54,0,0,0,0,0,0,0,0,74.0,3919.15,0,1,1,0,0,0,0,0,0,0.09768206624839636,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,99.4,7285.7,0,1,1,0,0,1,0,1,0,0.031183106806716748,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,93.3,93.3,0,1,1,0,0,0,0,1,0,0.936692966161444,High Risk
0,0,0,3,0,0,0,0,0,0,0,0,49.15,169.05,0,0,0,0,0,0,0,1,0,0.6776551138266925,High Risk
0,0,0,72,0,0,0,0,0,0,0,0,107.45,7658.3,0,1,1,0,0,1,1,0,0,0.01881295432899921,Low Risk
0,0,0,72,0,0,0,0,0,0,0,0,83.6,5959.3,0,1,0,0,0,1,1,0,0,0.0008719743450440868,Low Risk
1,0,0,54,0,0,0,0,0,0,0,0,99.05,5295.7,0,1,1,0,0,0,1,0,0,0.4463050716595578,Medium Risk
0,0,0,59,0,0,0,0,0,0,0,0,80.1,4693.2,0,1,0,0,1,0,0,1,0,0.043855908445776096,Low Risk
0,0,0,54,0,0,0,0,0,0,0,0,65.3,3512.9,0,0,0,0,0,1,0,0,0,0.007184122747993731,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,89.55,5231.2,0,1,1,0,0,1,0,1,0,0.019465130641530982,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,60.8,3603.45,1,0,0,0,0,1,1,0,0,0.00418346933379667,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,74.5,217.45,0,1,1,0,0,0,0,1,0,0.7738458605310092,High Risk
0,0,0,69,0,0,0,0,0,0,0,0,99.15,6875.35,0,1,1,0,0,1,0,0,0,0.029412624481522726,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,19.25,19.25,0,0,0,1,0,0,0,1,0,0.12749378537768857,Low Risk
0,0,0,50,0,0,0,0,0,0,0,0,39.45,2021.35,1,0,0,0,0,0,1,0,0,0.028708630297405124,Low Risk
0,0,0,56,0,0,0,0,0,0,0,0,44.85,2564.95,1,0,0,0,0,0,1,0,0,0.09558956375989285,Low Risk
0,0,0,60,0,0,0,0,0,0,0,0,97.2,5611.75,0,0,1,0,0,1,0,1,0,0.01950861289385115,Low Risk
1,0,0,69,0,0,0,0,0,0,0,0,110.55,7610.1,0,1,1,0,1,0,0,0,1,0.25973048558372847,Low Risk
0,0,0,1,0,0,0,0,0,0,0,0,35.05,35.05,1,0,0,0,0,0,0,0,1,0.584475484063229,Medium Risk
